Name,ParentFunc
BT_TASKS,BT_EXECUTE
BT_EXECUTE,FSM_UPDATE
EVENT_CHECK,ROOT
FSM_UPDATE,AI_HANDLER_UPDATE
EVENT_UPDATE,AI_HANDLER_UPDATE
AI_HANDLER_UPDATE,ROOT

Nr of AI,Name,TimeSpent[ms],TotalRunTime[ms],Iterations,frames
550,EVENT_UPDATE,1170.43,6000,415,414
560,EVENT_UPDATE,1164.93,6000,409,408
570,EVENT_UPDATE,1145.78,6000,398,397
580,EVENT_UPDATE,1145.83,6000,398,397
590,EVENT_UPDATE,1158.54,6000,390,389
600,EVENT_UPDATE,1135.81,6000,384,383
610,EVENT_UPDATE,1137.65,6000,378,377
620,EVENT_UPDATE,1133.7,6000,373,372
630,EVENT_UPDATE,1135.26,6000,370,369
640,EVENT_UPDATE,1137.14,6000,363,362
650,EVENT_UPDATE,1144.43,6000,357,356
660,EVENT_UPDATE,1122.34,6000,353,352
670,EVENT_UPDATE,1145,6000,348,347
680,EVENT_UPDATE,1124.45,6000,346,345
690,EVENT_UPDATE,1132.23,6000,340,339
700,EVENT_UPDATE,1096.61,6000,334,333
710,EVENT_UPDATE,1090.73,6000,334,333
720,EVENT_UPDATE,1092.5,6000,328,327
730,EVENT_UPDATE,1102.1,6000,324,323
740,EVENT_UPDATE,1075.06,6000,317,316
750,EVENT_UPDATE,1093.92,6000,316,315
760,EVENT_UPDATE,1094.93,6000,311,310
770,EVENT_UPDATE,1094.1,6000,307,306
780,EVENT_UPDATE,1076.53,6000,305,304
790,EVENT_UPDATE,1095.57,6000,300,299
800,EVENT_UPDATE,1085.73,6000,299,298
810,EVENT_UPDATE,1052.22,6000,288,287
820,EVENT_UPDATE,1077.66,6000,291,290
830,EVENT_UPDATE,1081.08,6000,288,287
840,EVENT_UPDATE,1047.81,6000,282,281
850,EVENT_UPDATE,1043.99,6000,277,276
860,EVENT_UPDATE,1067.55,6000,278,277
870,EVENT_UPDATE,1050.32,6000,273,272
880,EVENT_UPDATE,1027.75,6000,270,269
890,EVENT_UPDATE,1053.51,6000,270,269
900,EVENT_UPDATE,1036.23,6000,265,264
910,EVENT_UPDATE,1033.92,6000,256,255
920,EVENT_UPDATE,1009.39,6000,253,252
930,EVENT_UPDATE,1001.58,6000,250,249
940,EVENT_UPDATE,1023.52,6000,251,250
950,EVENT_UPDATE,1022.6,6000,246,245
960,EVENT_UPDATE,1015.26,6000,246,245
970,EVENT_UPDATE,1017.1,6000,242,241
980,EVENT_UPDATE,1001.07,6000,236,235
990,EVENT_UPDATE,1004.71,6000,239,238
1000,EVENT_UPDATE,999.141,6000,234,233
1010,EVENT_UPDATE,994.03,6000,232,231
1020,EVENT_UPDATE,995.397,6000,230,229
1030,EVENT_UPDATE,985.991,6000,224,223
1040,EVENT_UPDATE,969.539,6000,223,222
1050,EVENT_UPDATE,963.91,6000,220,219
1060,EVENT_UPDATE,973.108,6000,216,215
1070,EVENT_UPDATE,987.314,6000,218,217
1080,EVENT_UPDATE,963.051,6000,211,210
1090,EVENT_UPDATE,983.06,6000,213,212
1100,EVENT_UPDATE,969.784,6000,211,210
1110,EVENT_UPDATE,973.907,6000,208,207
1120,EVENT_UPDATE,966.109,6000,207,206
1130,EVENT_UPDATE,976.07,6000,207,206
1140,EVENT_UPDATE,959.037,6000,204,203
1150,EVENT_UPDATE,958.86,6000,201,200
1160,EVENT_UPDATE,949.512,6000,197,196
1170,EVENT_UPDATE,951.845,6000,195,194
1180,EVENT_UPDATE,956.639,6000,194,193
1190,EVENT_UPDATE,946.24,6000,192,191
1200,EVENT_UPDATE,950.569,6000,194,193
1210,EVENT_UPDATE,940.014,6000,191,190
1220,EVENT_UPDATE,938.925,6000,190,189
1230,EVENT_UPDATE,937.608,6000,187,186
1240,EVENT_UPDATE,941.844,6000,186,185
1250,EVENT_UPDATE,946.262,6000,185,184
1260,EVENT_UPDATE,940.444,6000,184,183
1270,EVENT_UPDATE,932.341,6000,179,178
1280,EVENT_UPDATE,936.724,6000,180,179
1290,EVENT_UPDATE,923.858,6000,178,177
1300,EVENT_UPDATE,897.354,6000,164,163
1310,EVENT_UPDATE,919.922,6000,167,166
1320,EVENT_UPDATE,928.377,6000,166,165
1330,EVENT_UPDATE,929.859,6000,169,168
1340,EVENT_UPDATE,926.911,6000,169,168
1350,EVENT_UPDATE,902.485,6000,166,165
1360,EVENT_UPDATE,925.107,6000,170,169
1370,EVENT_UPDATE,922.56,6000,159,158
1380,EVENT_UPDATE,924.082,6000,164,163
1390,EVENT_UPDATE,930.49,6000,165,164
1400,EVENT_UPDATE,926.998,6000,164,163
1410,EVENT_UPDATE,914.638,6000,162,161
1420,EVENT_UPDATE,919.568,6000,161,160
1430,EVENT_UPDATE,926.793,6000,162,161
1440,EVENT_UPDATE,916.943,6000,159,158
1450,EVENT_UPDATE,913.349,6000,159,158
1460,EVENT_UPDATE,914.921,6000,155,154
1470,EVENT_UPDATE,900.229,6000,154,153
1480,EVENT_UPDATE,913.161,6000,156,155
1490,EVENT_UPDATE,905.723,6000,153,152
1500,EVENT_UPDATE,901.902,6000,153,152
1510,EVENT_UPDATE,910.743,6000,153,152
1520,EVENT_UPDATE,887.694,6000,149,148
1530,EVENT_UPDATE,897.457,6000,149,148
1540,EVENT_UPDATE,900.823,6000,150,149
1550,EVENT_UPDATE,887.31,6000,147,146
1560,EVENT_UPDATE,891.528,6000,146,145
1570,EVENT_UPDATE,886.119,6000,145,144
1580,EVENT_UPDATE,898.314,6000,145,144
1590,EVENT_UPDATE,885.159,6000,143,142
1600,EVENT_UPDATE,892.17,6000,143,142
1610,EVENT_UPDATE,893.989,6000,142,141
1620,EVENT_UPDATE,888.159,6000,141,140
1630,EVENT_UPDATE,875.556,6000,139,138
1640,EVENT_UPDATE,882.887,6000,138,137
1650,EVENT_UPDATE,873.352,6000,134,133
1660,EVENT_UPDATE,875.334,6000,138,137
1670,EVENT_UPDATE,872.576,6000,136,135
1680,EVENT_UPDATE,878.496,6000,136,135
1690,EVENT_UPDATE,869.971,6000,134,133
1700,EVENT_UPDATE,874.4,6000,133,132
1710,EVENT_UPDATE,866.496,6000,132,131
1720,EVENT_UPDATE,875.118,6000,132,131
1730,EVENT_UPDATE,874.907,6000,131,130
1740,EVENT_UPDATE,877.088,6000,130,129
1750,EVENT_UPDATE,878.358,6000,130,129
1760,EVENT_UPDATE,881.522,6000,128,127
1770,EVENT_UPDATE,868.967,6000,127,126
1780,EVENT_UPDATE,876.861,6000,128,127
1790,EVENT_UPDATE,873.802,6000,127,126
1800,EVENT_UPDATE,864.784,6000,124,123
1810,EVENT_UPDATE,852.664,6000,123,122
1820,EVENT_UPDATE,865.191,6000,125,124
1830,EVENT_UPDATE,842.277,6000,121,120
1840,EVENT_UPDATE,853.644,6000,123,122
1850,EVENT_UPDATE,845.739,6000,122,121
1860,EVENT_UPDATE,834.181,6000,116,115
1870,EVENT_UPDATE,834.324,6000,119,118
1880,EVENT_UPDATE,845.556,6000,117,116
1890,EVENT_UPDATE,845.404,6000,120,119
1900,EVENT_UPDATE,839.49,6000,118,117
1910,EVENT_UPDATE,835.441,6000,117,116
1920,EVENT_UPDATE,829.991,6000,115,114
1930,EVENT_UPDATE,834.869,6000,113,112
1940,EVENT_UPDATE,834.666,6000,114,113
1950,EVENT_UPDATE,829.301,6000,114,113
1960,EVENT_UPDATE,808.083,6000,111,110
1970,EVENT_UPDATE,818.206,6000,111,110
1980,EVENT_UPDATE,817.452,6000,111,110
1990,EVENT_UPDATE,815.837,6000,110,109
2000,EVENT_UPDATE,824.202,6000,111,110
2010,EVENT_UPDATE,820.11,6000,109,108
2020,EVENT_UPDATE,823.686,6000,109,108
2030,EVENT_UPDATE,806.37,6000,108,107
2040,EVENT_UPDATE,800.061,6000,105,104
2050,EVENT_UPDATE,807.418,6000,105,104
2060,EVENT_UPDATE,807.903,6000,104,103
2070,EVENT_UPDATE,787.644,6000,101,100
2080,EVENT_UPDATE,788.404,6000,101,100
2086,EVENT_UPDATE,775.361,6000,100,99
2100,EVENT_UPDATE,777.195,6000,100,99
2110,EVENT_UPDATE,779.519,6000,99,98
2086,EVENT_UPDATE,785.787,6000,101,100
2086,EVENT_UPDATE,781.939,6000,102,101
2110,EVENT_UPDATE,778.367,6000,101,100
2110,EVENT_UPDATE,783.276,6000,101,100
2110,EVENT_UPDATE,771.827,6000,100,99
2110,EVENT_UPDATE,769.691,6000,100,99
2110,EVENT_UPDATE,788.897,6000,101,100
2110,EVENT_UPDATE,804.471,6000,102,101
2086,EVENT_UPDATE,790.198,6000,102,101
2086,EVENT_UPDATE,776.51,6000,101,100
2110,EVENT_UPDATE,790.942,6000,101,100
2086,EVENT_UPDATE,797.12,6000,102,101
2110,EVENT_UPDATE,786.896,6000,101,100
2086,EVENT_UPDATE,780.255,6000,101,100
2110,EVENT_UPDATE,787.642,6000,101,100
2086,EVENT_UPDATE,994.81,6000,131,130
2086,EVENT_UPDATE,785.819,6000,102,101
2110,EVENT_UPDATE,790.847,6000,100,99
2110,EVENT_UPDATE,781.223,6000,98,97
2086,EVENT_UPDATE,787.892,6000,102,101
2086,EVENT_UPDATE,774.005,6000,101,100
2110,EVENT_UPDATE,778.356,6000,100,99
2110,EVENT_UPDATE,791.28,6000,102,101
2086,EVENT_UPDATE,787.727,6000,101,100
2110,EVENT_UPDATE,780.09,6000,101,100
2110,EVENT_UPDATE,788.264,6000,100,99
2110,EVENT_UPDATE,791.203,6000,101,100
2086,EVENT_UPDATE,776.366,6000,98,97
2110,EVENT_UPDATE,781.509,6000,100,99
2086,EVENT_UPDATE,776.378,6000,101,100
2086,EVENT_UPDATE,795.486,6000,102,101
2110,EVENT_UPDATE,790.749,6000,101,100
2086,EVENT_UPDATE,793.941,6000,102,101
2086,EVENT_UPDATE,776.323,6000,101,100
2086,EVENT_UPDATE,772.077,6000,101,100
2110,EVENT_UPDATE,786.883,6000,100,99
2110,EVENT_UPDATE,786.33,6000,99,98
2086,EVENT_UPDATE,787.603,6000,102,101
2110,EVENT_UPDATE,777.084,6000,100,99
2086,EVENT_UPDATE,776.791,6000,101,100
2110,EVENT_UPDATE,784.352,6000,101,100
2110,EVENT_UPDATE,777.215,6000,99,98
2110,EVENT_UPDATE,792.759,6000,101,100
2110,EVENT_UPDATE,789.236,6000,101,100
2110,EVENT_UPDATE,787.315,6000,100,99
2086,EVENT_UPDATE,793.365,6000,101,100
2110,EVENT_UPDATE,789.678,6000,100,99
2086,EVENT_UPDATE,768.429,6000,99,98
2086,EVENT_UPDATE,787.387,6000,101,100
2110,EVENT_UPDATE,791.771,6000,101,100
2086,EVENT_UPDATE,763.528,6000,99,98
2110,EVENT_UPDATE,769.276,6000,99,98
2086,EVENT_UPDATE,756.907,6000,99,98
2086,EVENT_UPDATE,786.278,6000,101,100
2086,EVENT_UPDATE,785.439,6000,102,101
2086,EVENT_UPDATE,779.648,6000,101,100
2086,EVENT_UPDATE,794.915,6000,102,101
2110,EVENT_UPDATE,788.626,6000,100,99
2086,EVENT_UPDATE,783.641,6000,101,100
2086,EVENT_UPDATE,781.169,6000,101,100
2110,EVENT_UPDATE,792.136,6000,101,100
2086,EVENT_UPDATE,788.614,6000,102,101
2110,EVENT_UPDATE,795.805,6000,101,100
2086,EVENT_UPDATE,784.565,6000,100,99
2086,EVENT_UPDATE,792.12,6000,100,99
2110,EVENT_UPDATE,795.01,6000,101,100
2086,EVENT_UPDATE,780.408,6000,100,99
2110,EVENT_UPDATE,780.338,6000,100,99
2110,EVENT_UPDATE,778.668,6000,100,99
2086,EVENT_UPDATE,788.515,6000,102,101
2086,EVENT_UPDATE,785.633,6000,100,99
2086,EVENT_UPDATE,796.639,6000,102,101
2110,EVENT_UPDATE,788.318,6000,100,99
2086,EVENT_UPDATE,783.78,6000,102,101
2086,EVENT_UPDATE,790.338,6000,102,101
2086,EVENT_UPDATE,781.745,6000,101,100
2086,EVENT_UPDATE,791.176,6000,102,101
2086,EVENT_UPDATE,789.335,6000,102,101
2086,EVENT_UPDATE,787.024,6000,102,101
2086,EVENT_UPDATE,784.302,6000,102,101
2086,EVENT_UPDATE,789.438,6000,101,100
2110,EVENT_UPDATE,792.519,6000,102,101
2086,EVENT_UPDATE,789.376,6000,101,100
2086,EVENT_UPDATE,783.395,6000,100,99
2110,EVENT_UPDATE,789.13,6000,100,99
2086,EVENT_UPDATE,789.141,6000,102,101
2110,EVENT_UPDATE,781.107,6000,100,99
2086,EVENT_UPDATE,774.293,6000,100,99
2110,EVENT_UPDATE,796.312,6000,102,101
2110,EVENT_UPDATE,786.922,6000,101,100
2086,EVENT_UPDATE,781.15,6000,101,100
2110,EVENT_UPDATE,755.029,6000,97,96
2086,EVENT_UPDATE,779.307,6000,101,100
2086,EVENT_UPDATE,780.902,6000,102,101
2086,EVENT_UPDATE,777.503,6000,102,101
2086,EVENT_UPDATE,781.835,6000,101,100
2086,EVENT_UPDATE,783.291,6000,101,100
2086,EVENT_UPDATE,786.32,6000,101,100
2086,EVENT_UPDATE,779.674,6000,100,99
2110,EVENT_UPDATE,784.29,6000,100,99
2110,EVENT_UPDATE,787.174,6000,101,100
2110,EVENT_UPDATE,778.795,6000,99,98
2110,EVENT_UPDATE,788.489,6000,100,99
2086,EVENT_UPDATE,775.039,6000,100,99
2110,EVENT_UPDATE,788.071,6000,100,99
2110,EVENT_UPDATE,774.065,6000,100,99
2110,EVENT_UPDATE,782.65,6000,100,99
2086,EVENT_UPDATE,785.508,6000,102,101
2110,EVENT_UPDATE,794.14,6000,100,99
2086,EVENT_UPDATE,785.547,6000,102,101
2110,EVENT_UPDATE,785.206,6000,100,99
2086,EVENT_UPDATE,781.557,6000,99,98
2110,EVENT_UPDATE,785.153,6000,100,99
2086,EVENT_UPDATE,789.431,6000,102,101
2086,EVENT_UPDATE,779.835,6000,101,100
2086,EVENT_UPDATE,787.378,6000,101,100
2086,EVENT_UPDATE,783.499,6000,101,100
2086,EVENT_UPDATE,795.956,6000,102,101
2086,EVENT_UPDATE,778.478,6000,101,100
2086,EVENT_UPDATE,782.393,6000,100,99
2086,EVENT_UPDATE,786.242,6000,101,100
2086,EVENT_UPDATE,782.422,6000,100,99
2086,EVENT_UPDATE,785.146,6000,101,100
2086,EVENT_UPDATE,787.519,6000,100,99
2086,EVENT_UPDATE,785.844,6000,101,100
2086,EVENT_UPDATE,785.154,6000,100,99
2086,EVENT_UPDATE,785.44,6000,101,100
2110,EVENT_UPDATE,789.036,6000,101,100
2086,EVENT_UPDATE,779.081,6000,101,100
2110,EVENT_UPDATE,793.048,6000,100,99
2110,EVENT_UPDATE,790.171,6000,100,99
2086,EVENT_UPDATE,779.912,6000,100,99
2086,EVENT_UPDATE,788.356,6000,101,100
2086,EVENT_UPDATE,771.009,6000,100,99
2086,EVENT_UPDATE,777.753,6000,99,98
2086,EVENT_UPDATE,778.447,6000,100,99
2086,EVENT_UPDATE,776.386,6000,100,99
2086,EVENT_UPDATE,782.649,6000,101,100
2086,EVENT_UPDATE,792.465,6000,101,100
2086,EVENT_UPDATE,782.898,6000,101,100
2086,EVENT_UPDATE,783.532,6000,101,100
2086,EVENT_UPDATE,780.269,6000,101,100
2086,EVENT_UPDATE,787.18,6000,102,101
2086,EVENT_UPDATE,783.817,6000,101,100
2086,EVENT_UPDATE,780.43,6000,101,100
2086,EVENT_UPDATE,777.303,6000,100,99
2110,EVENT_UPDATE,796.347,6000,101,100
2110,EVENT_UPDATE,787.442,6000,100,99
2110,EVENT_UPDATE,790.969,6000,100,99
2110,EVENT_UPDATE,786.534,6000,100,99
2110,EVENT_UPDATE,783.666,6000,98,97
2110,EVENT_UPDATE,786.29,6000,100,99
2086,EVENT_UPDATE,781.293,6000,100,99
2086,EVENT_UPDATE,789.958,6000,100,99
2086,EVENT_UPDATE,787.144,6000,101,100
2110,EVENT_UPDATE,790.409,6000,101,100
2086,EVENT_UPDATE,794.573,6000,102,101
2086,EVENT_UPDATE,788.112,6000,102,101
2086,EVENT_UPDATE,778.499,6000,101,100
2110,EVENT_UPDATE,791.458,6000,100,99
2086,EVENT_UPDATE,787.196,6000,102,101
2110,EVENT_UPDATE,785.231,6000,100,99
2086,EVENT_UPDATE,787.998,6000,101,100
2086,EVENT_UPDATE,783.876,6000,100,99
2086,EVENT_UPDATE,782.223,6000,101,100
2086,EVENT_UPDATE,796.836,6000,101,100
2086,EVENT_UPDATE,789.545,6000,101,100
2086,EVENT_UPDATE,789.883,6000,101,100
2110,EVENT_UPDATE,783.376,6000,100,99
2086,EVENT_UPDATE,783.511,6000,101,100
2110,EVENT_UPDATE,777.383,6000,99,98
2086,EVENT_UPDATE,779.385,6000,100,99
2086,EVENT_UPDATE,767.017,6000,98,97
2086,EVENT_UPDATE,781.887,6000,102,101
2086,EVENT_UPDATE,789.925,6000,101,100
2110,EVENT_UPDATE,792.087,6000,101,100
2086,EVENT_UPDATE,782.642,6000,100,99
2110,EVENT_UPDATE,784.22,6000,98,97
2110,EVENT_UPDATE,795.576,6000,100,99
2110,EVENT_UPDATE,788.264,6000,99,98
2086,EVENT_UPDATE,796.946,6000,102,101
2086,EVENT_UPDATE,801.885,6000,102,101
2086,EVENT_UPDATE,784.179,6000,102,101
2086,EVENT_UPDATE,785.66,6000,101,100
2110,EVENT_UPDATE,784.066,6000,101,100
2086,EVENT_UPDATE,782.814,6000,101,100
2110,EVENT_UPDATE,777.718,6000,99,98
2086,EVENT_UPDATE,781.056,6000,101,100
2086,EVENT_UPDATE,764.589,6000,97,96

Nr of AI,Name,TimeSpent[ms],TotalRunTime[ms],Iterations,frames
0,AI_HANDLER_UPDATE,798.632,6000,774,773
10,AI_HANDLER_UPDATE,911.21,6000,776,775
20,AI_HANDLER_UPDATE,1007.75,6000,774,773
30,AI_HANDLER_UPDATE,1120.8,6000,773,772
40,AI_HANDLER_UPDATE,1219.27,6000,772,771
50,AI_HANDLER_UPDATE,1288.92,6000,770,769
60,AI_HANDLER_UPDATE,1423.86,6000,768,767
70,AI_HANDLER_UPDATE,1517.12,6000,767,766
80,AI_HANDLER_UPDATE,1630.72,6000,766,765
90,AI_HANDLER_UPDATE,1719.28,6000,763,762
100,AI_HANDLER_UPDATE,1845.57,6000,763,762
110,AI_HANDLER_UPDATE,1928.49,6000,761,760
120,AI_HANDLER_UPDATE,2017.92,6000,759,758
130,AI_HANDLER_UPDATE,2127.05,6000,757,756
140,AI_HANDLER_UPDATE,2228.39,6000,756,755
150,AI_HANDLER_UPDATE,2398.06,6000,757,756
160,AI_HANDLER_UPDATE,2451.08,6000,752,751
170,AI_HANDLER_UPDATE,2537.41,6000,743,742
180,AI_HANDLER_UPDATE,2609.65,6000,739,738
190,AI_HANDLER_UPDATE,2668.89,6000,725,724
200,AI_HANDLER_UPDATE,2738.34,6000,707,706
210,AI_HANDLER_UPDATE,2782.87,6000,708,707
220,AI_HANDLER_UPDATE,2849.48,6000,697,696
230,AI_HANDLER_UPDATE,2897.68,6000,688,687
240,AI_HANDLER_UPDATE,3006.8,6000,676,675
250,AI_HANDLER_UPDATE,3006.59,6000,672,671
260,AI_HANDLER_UPDATE,3058.84,6000,661,660
270,AI_HANDLER_UPDATE,3141.38,6000,657,656
280,AI_HANDLER_UPDATE,3190.19,6000,651,650
290,AI_HANDLER_UPDATE,3304.03,6000,635,634
300,AI_HANDLER_UPDATE,3336.3,6000,632,631
310,AI_HANDLER_UPDATE,3362.23,6000,621,620
320,AI_HANDLER_UPDATE,3406.67,6000,610,609
330,AI_HANDLER_UPDATE,3526.93,6000,591,590
340,AI_HANDLER_UPDATE,3477.77,6000,590,589
350,AI_HANDLER_UPDATE,3535.55,6000,581,580
360,AI_HANDLER_UPDATE,3554.29,6000,573,572
370,AI_HANDLER_UPDATE,3596.74,6000,556,555
380,AI_HANDLER_UPDATE,3632.87,6000,539,538
390,AI_HANDLER_UPDATE,3624.92,6000,539,538
400,AI_HANDLER_UPDATE,3634.9,6000,513,512
410,AI_HANDLER_UPDATE,3640.85,6000,484,483
420,AI_HANDLER_UPDATE,3704.37,6000,493,492
430,AI_HANDLER_UPDATE,3742.75,6000,491,490
440,AI_HANDLER_UPDATE,3746.3,6000,474,473
450,AI_HANDLER_UPDATE,3739.71,6000,471,470
460,AI_HANDLER_UPDATE,3783.01,6000,473,472
470,AI_HANDLER_UPDATE,3801.25,6000,460,459
480,AI_HANDLER_UPDATE,3860.69,6000,452,451
490,AI_HANDLER_UPDATE,3860.43,6000,453,452
500,AI_HANDLER_UPDATE,3879.11,6000,447,446
510,AI_HANDLER_UPDATE,3884.69,6000,440,439
520,AI_HANDLER_UPDATE,3909.85,6000,439,438
530,AI_HANDLER_UPDATE,3916.15,6000,430,429
540,AI_HANDLER_UPDATE,3931.45,6000,416,415
550,AI_HANDLER_UPDATE,3952.69,6000,415,414
560,AI_HANDLER_UPDATE,3963.78,6000,409,408
570,AI_HANDLER_UPDATE,3967.59,6000,398,397
580,AI_HANDLER_UPDATE,3983.87,6000,398,397
590,AI_HANDLER_UPDATE,4016,6000,390,389
600,AI_HANDLER_UPDATE,4007.62,6000,384,383
610,AI_HANDLER_UPDATE,4015.41,6000,378,377
620,AI_HANDLER_UPDATE,4040.12,6000,373,372
630,AI_HANDLER_UPDATE,4062.92,6000,370,369
640,AI_HANDLER_UPDATE,4067.51,6000,363,362
650,AI_HANDLER_UPDATE,4101.42,6000,357,356
660,AI_HANDLER_UPDATE,4098.52,6000,353,352
670,AI_HANDLER_UPDATE,4132.73,6000,348,347
680,AI_HANDLER_UPDATE,4127.93,6000,346,345
690,AI_HANDLER_UPDATE,4161.3,6000,340,339
700,AI_HANDLER_UPDATE,4116.18,6000,334,333
710,AI_HANDLER_UPDATE,4144.8,6000,334,333
720,AI_HANDLER_UPDATE,4167.26,6000,328,327
730,AI_HANDLER_UPDATE,4178.65,6000,324,323
740,AI_HANDLER_UPDATE,4145.65,6000,317,316
750,AI_HANDLER_UPDATE,4188.24,6000,316,315
760,AI_HANDLER_UPDATE,4211.4,6000,311,310
770,AI_HANDLER_UPDATE,4209.19,6000,307,306
780,AI_HANDLER_UPDATE,4212.27,6000,305,304
790,AI_HANDLER_UPDATE,4215.88,6000,300,299
800,AI_HANDLER_UPDATE,4246.36,6000,299,298
810,AI_HANDLER_UPDATE,4195.92,6000,288,287
820,AI_HANDLER_UPDATE,4246.35,6000,291,290
830,AI_HANDLER_UPDATE,4254.25,6000,288,287
840,AI_HANDLER_UPDATE,4224.74,6000,282,281
850,AI_HANDLER_UPDATE,4235.8,6000,277,276
860,AI_HANDLER_UPDATE,4287.63,6000,278,277
870,AI_HANDLER_UPDATE,4285.14,6000,273,272
880,AI_HANDLER_UPDATE,4253.62,6000,270,269
890,AI_HANDLER_UPDATE,4297.18,6000,270,269
900,AI_HANDLER_UPDATE,4305.43,6000,265,264
910,AI_HANDLER_UPDATE,4247.65,6000,256,255
920,AI_HANDLER_UPDATE,4279.63,6000,253,252
930,AI_HANDLER_UPDATE,4246.09,6000,250,249
940,AI_HANDLER_UPDATE,4285.05,6000,251,250
950,AI_HANDLER_UPDATE,4304.35,6000,246,245
960,AI_HANDLER_UPDATE,4328.71,6000,246,245
970,AI_HANDLER_UPDATE,4322.97,6000,242,241
980,AI_HANDLER_UPDATE,4286.51,6000,236,235
990,AI_HANDLER_UPDATE,4338.14,6000,239,238
1000,AI_HANDLER_UPDATE,4329.53,6000,234,233
1010,AI_HANDLER_UPDATE,4334.21,6000,232,231
1020,AI_HANDLER_UPDATE,4286.41,6000,230,229
1030,AI_HANDLER_UPDATE,4308.49,6000,224,223
1040,AI_HANDLER_UPDATE,4311.65,6000,223,222
1050,AI_HANDLER_UPDATE,4272.76,6000,220,219
1060,AI_HANDLER_UPDATE,4309.13,6000,216,215
1070,AI_HANDLER_UPDATE,4360.97,6000,218,217
1080,AI_HANDLER_UPDATE,4270.11,6000,211,210
1090,AI_HANDLER_UPDATE,4310.38,6000,213,212
1100,AI_HANDLER_UPDATE,4353.22,6000,211,210
1110,AI_HANDLER_UPDATE,4370.91,6000,208,207
1120,AI_HANDLER_UPDATE,4355.26,6000,207,206
1130,AI_HANDLER_UPDATE,4366.86,6000,207,206
1140,AI_HANDLER_UPDATE,4382.93,6000,204,203
1150,AI_HANDLER_UPDATE,4381.37,6000,201,200
1160,AI_HANDLER_UPDATE,4386.97,6000,197,196
1170,AI_HANDLER_UPDATE,4414.74,6000,195,194
1180,AI_HANDLER_UPDATE,4403.73,6000,194,193
1190,AI_HANDLER_UPDATE,4393.98,6000,192,191
1200,AI_HANDLER_UPDATE,4385.06,6000,194,193
1210,AI_HANDLER_UPDATE,4389.18,6000,191,190
1220,AI_HANDLER_UPDATE,4397.56,6000,190,189
1230,AI_HANDLER_UPDATE,4407.12,6000,187,186
1240,AI_HANDLER_UPDATE,4398.79,6000,186,185
1250,AI_HANDLER_UPDATE,4402.6,6000,185,184
1260,AI_HANDLER_UPDATE,4417.96,6000,184,183
1270,AI_HANDLER_UPDATE,4418.76,6000,179,178
1280,AI_HANDLER_UPDATE,4403.81,6000,180,179
1290,AI_HANDLER_UPDATE,4412.18,6000,178,177
1300,AI_HANDLER_UPDATE,4287.99,6000,164,163
1310,AI_HANDLER_UPDATE,4375.95,6000,167,166
1320,AI_HANDLER_UPDATE,4391.05,6000,166,165
1330,AI_HANDLER_UPDATE,4417.47,6000,169,168
1340,AI_HANDLER_UPDATE,4425.66,6000,169,168
1350,AI_HANDLER_UPDATE,4366.63,6000,166,165
1360,AI_HANDLER_UPDATE,4463.91,6000,170,169
1370,AI_HANDLER_UPDATE,4428.42,6000,159,158
1380,AI_HANDLER_UPDATE,4453.41,6000,164,163
1390,AI_HANDLER_UPDATE,4476.9,6000,165,164
1400,AI_HANDLER_UPDATE,4467.79,6000,164,163
1410,AI_HANDLER_UPDATE,4441.51,6000,162,161
1420,AI_HANDLER_UPDATE,4463.66,6000,161,160
1430,AI_HANDLER_UPDATE,4486.67,6000,162,161
1440,AI_HANDLER_UPDATE,4456.14,6000,159,158
1450,AI_HANDLER_UPDATE,4468.18,6000,159,158
1460,AI_HANDLER_UPDATE,4486.65,6000,155,154
1470,AI_HANDLER_UPDATE,4470.84,6000,154,153
1480,AI_HANDLER_UPDATE,4483.57,6000,156,155
1490,AI_HANDLER_UPDATE,4487.88,6000,153,152
1500,AI_HANDLER_UPDATE,4508.39,6000,153,152
1510,AI_HANDLER_UPDATE,4502.82,6000,153,152
1520,AI_HANDLER_UPDATE,4458.13,6000,149,148
1530,AI_HANDLER_UPDATE,4496.95,6000,149,148
1540,AI_HANDLER_UPDATE,4534.19,6000,150,149
1550,AI_HANDLER_UPDATE,4508.3,6000,147,146
1560,AI_HANDLER_UPDATE,4512.23,6000,146,145
1570,AI_HANDLER_UPDATE,4532.36,6000,145,144
1580,AI_HANDLER_UPDATE,4534.43,6000,145,144
1590,AI_HANDLER_UPDATE,4513.29,6000,143,142
1600,AI_HANDLER_UPDATE,4499.65,6000,143,142
1610,AI_HANDLER_UPDATE,4548.47,6000,142,141
1620,AI_HANDLER_UPDATE,4514.7,6000,141,140
1630,AI_HANDLER_UPDATE,4517.72,6000,139,138
1640,AI_HANDLER_UPDATE,4548.03,6000,138,137
1650,AI_HANDLER_UPDATE,4553.72,6000,134,133
1660,AI_HANDLER_UPDATE,4568.95,6000,138,137
1670,AI_HANDLER_UPDATE,4545.33,6000,136,135
1680,AI_HANDLER_UPDATE,4548.85,6000,136,135
1690,AI_HANDLER_UPDATE,4534.62,6000,134,133
1700,AI_HANDLER_UPDATE,4526.82,6000,133,132
1710,AI_HANDLER_UPDATE,4555.75,6000,132,131
1720,AI_HANDLER_UPDATE,4570.25,6000,132,131
1730,AI_HANDLER_UPDATE,4596.26,6000,131,130
